2080 21 84
2080 9 40
2080 62 66
2080 72 121
2080 8 18
2100 21 84
2100 9 40
2100 62 66
2100 72 121
2100 63 107
2100 62 75
2120 21 84
2120 9 40
2120 66 75
2120 62 66
2120 72 121
2140 21 84
2140 9 40
2140 62 66
2140 72 121
2160 12 51
2160 21 84
2160 9 40
2160 66 75
2160 62 66
2160 72 121
2160 40 101
2180 21 84
2180 9 40
2180 62 66
2180 8 18
2200 12 51
2200 21 84
2200 9 40
2200 72 121
2200 8 18
2200 40 101
2200 36 48
2220 21 84
2220 2 78
2220 9 40
2220 62 66
2220 72 121
2220 8 18
2240 102 107
2240 21 84
2240 9 40
2240 62 66
2240 72 121
2240 8 18
2240 32 77
2260 102 107
2260 21 84
2260 2 78
2260 9 40
2260 62 66
2260 72 121
2260 8 18
2260 32 77
2280 102 107
2280 21 84
2280 9 40
2280 62 66
2280 85 95
2300 21 84
2300 9 40
2300 62 66
2300 72 121
2320 102 107
2320 21 84
2320 9 40
2320 62 66
2320 72 121
2320 48 107
2340 12 51
2340 21 84
2340 9 40
2340 62 66
2340 72 121
2340 48 107
2340 88 121
2360 21 84
2360 9 40
2360 62 66
2360 72 121
2360 88 121
2380 21 84
2380 9 40
2380 62 66
2380 72 121
2380 76 89
2380 88 121
2400 21 84
2400 9 40
2400 62 66
2400 72 121
2400 76 89
2420 21 84
2420 9 40
2420 62 66
2420 72 121
2420 76 89
2440 21 84
2440 9 40
2440 62 66
2440 72 121
2440 76 89
2440 88 121
2440 28 75
2460 21 84
2460 9 40
2460 28 63
2460 62 66
2460 72 121
2460 76 89
2480 21 84
2480 9 40
2480 1 92
2480 62 66
2480 72 121
2480 76 89
2500 21 84
2500 9 40
2500 62 66
2500 72 121
2500 2 106
2520 21 84
2520 9 40
2520 62 66
2520 72 121
2520 76 89
2540 21 84
2540 9 40
2540 62 66
2540 72 121
2540 76 89
2560 102 107
2560 21 84
2560 9 40
2560 62 66
2560 72 121
2560 76 89
2580 102 107
2580 21 84
2580 9 40
2580 62 66
2580 72 121
2580 76 89
2600 21 84
2600 9 40
2600 62 66
2600 72 121
2600 76 89
2600 53 93
2620 21 84
2620 9 40
2620 1 92
2620 72 121
2620 76 89
2640 21 84
2640 9 40
2640 62 66
2640 72 121
2640 76 89
2640 72 73
2660 21 84
2660 9 40
2660 62 66
2660 72 121
2660 76 89
2680 21 84
2680 9 40
2680 62 66
2680 72 121
2680 76 89
2700 21 84
2700 9 40
2700 62 66
2700 48 102
2700 76 89
2700 56 70
2720 21 84
2720 9 40
2720 53 92
2720 62 66
2720 48 102
2720 76 89
2740 21 84
2740 9 40
2740 62 66
2740 76 89
2760 102 107
2760 21 84
2760 2 78
2760 9 40
2760 62 66
2760 76 89
2780 21 84
2780 9 40
2780 62 66
2780 76 89
2800 21 84
2800 2 78
2800 9 40
2800 62 66
2800 76 89
2800 28 75
2800 72 73
2820 21 84
2820 9 40
2820 62 66
2820 76 89
2820 72 73
2840 21 84
2840 2 78
2840 9 40
2840 62 66
2840 76 89
2840 28 75
2840 72 73
2860 21 84
2860 2 78
2860 9 40
2860 62 66
2860 76 89
2880 21 84
2880 2 78
2880 9 40
2880 62 66
2880 21 95
2880 76 89
2880 56 70
2900 102 107
2900 21 84
2900 2 78
2900 9 40
2900 62 66
2900 21 95
2900 76 89
2920 21 84
2920 2 78
2920 9 40
2920 1 92
2920 62 66
2920 76 89
2920 28 75
2940 21 84
2940 2 78
2940 9 40
2940 62 66
2940 76 89
2960 21 84
2960 2 78
2960 9 40
2960 62 66
2960 76 89
2980 21 84
2980 2 78
2980 9 40
2980 62 66
2980 76 89
3000 21 84
3000 2 78
3000 9 40
3000 62 66
3000 76 89
3000 28 75
3020 21 84
3020 2 78
3020 9 40
3020 62 66
3020 72 121
3020 76 89
3020 41 51
3040 21 84
3040 2 78
3040 9 40
3040 62 66
3040 72 121
3040 76 89
3040 41 51
3060 21 84
3060 2 78
3060 9 40
3060 62 66
3060 72 121
3060 76 89
3080 21 84
3080 2 78
3080 9 40
3080 1 92
3080 53 92
3080 62 66
3080 72 121
3080 76 89
3080 48 107
3100 21 84
3100 2 78
3100 9 40
3100 66 75
3100 72 121
3100 76 89
3120 21 84
3120 9 40
3120 66 75
3120 62 66
3120 72 121
3120 76 89
3120 62 75
3140 21 84
3140 9 40
3140 66 75
3140 72 121
3140 76 89
3140 62 75
3160 21 84
3160 9 40
3160 66 75
3160 62 66
3160 72 121
3160 76 89
3160 62 75
3180 21 84
3180 2 78
3180 9 40
3180 72 121
3180 76 89
3200 21 84
3200 9 40
3200 66 75
3200 62 66
3200 72 121
3200 76 89
3200 62 75
3220 21 84
3220 9 40
3220 66 75
3220 53 92
3220 62 66
3220 72 121
3220 76 89
3240 21 84
3240 9 40
3240 53 92
3240 72 121
3240 42 93
3240 76 89
3240 53 93
3260 21 84
3260 9 40
3260 72 121
3260 76 89
3260 62 75
3280 30 70
3280 21 84
3280 9 40
3280 53 92
3280 72 121
3280 42 93
3280 76 89
3280 48 107
3300 21 84
3300 9 40
3300 53 92
3300 72 121
3300 76 89
3320 30 70
3320 21 84
3320 9 40
3320 53 92
3320 72 121
3320 76 89
3340 30 70
3340 21 84
3340 9 40
3340 72 121
3340 42 93
3340 76 89
3340 53 93
3360 30 70
3360 21 84
3360 9 40
3360 62 66
3360 72 121
3360 42 93
3360 76 89
3360 53 93
3360 62 75
3380 102 107
3380 21 84
3380 9 40
3380 72 121
3380 76 89
3400 102 107
3400 21 84
3400 9 40
3400 66 75
3400 72 121
3400 76 89
3400 41 51
3400 88 121
3400 53 93
3400 62 75
3420 21 84
3420 9 40
3420 66 75
3420 72 121
3420 41 51
3420 62 75
3440 21 84
3440 9 40
3440 53 92
3440 62 66
3440 72 121
3440 76 89
3440 41 51
3440 88 121
3460 21 84
3460 9 40
3460 62 66
3460 72 121
3460 76 89
3460 41 51
3460 88 121
3480 21 84
3480 2 78
3480 9 40
3480 66 75
3480 62 66
3480 72 121
3480 76 89
3480 62 75
3500 21 84
3500 9 40
3500 66 75
3500 62 66
3500 72 121
3500 76 89
3500 88 121
3500 62 75
3520 102 107
3520 21 84
3520 9 40
3520 66 75
3520 76 89
3520 48 75
3540 9 40
3540 66 75
3540 62 66
3540 76 89
3540 48 75
3560 21 84
3560 9 40
3560 66 75
3560 62 66
3560 76 89
3580 21 84
3580 9 40
3580 66 75
3580 72 121
3580 76 89
3580 41 51
3580 62 75
3600 102 107
3600 21 84
3600 9 40
3600 66 75
3600 72 121
3600 76 89
3600 62 75
3620 102 107
3620 21 84
3620 9 40
3620 53 92
3620 62 66
3620 76 89
3620 72 120
3640 102 107
3640 21 84
3640 9 40
3640 62 66
3640 72 121
3640 72 120
3640 62 75
3660 102 107
3660 21 84
3660 9 40
3660 62 66
3660 62 75
3680 102 107
3680 21 84
3680 9 40
3680 53 93
3700 102 107
3700 21 84
3700 9 40
3700 76 89
3720 102 107
3720 21 84
3720 9 40
3720 53 92
3720 53 93
3740 102 107
3740 21 84
3740 9 40
3740 62 66
3740 76 89
3740 53 93
3760 21 84
3760 9 40
3760 62 66
3760 76 89
3760 53 93
3780 102 107
3780 21 84
3780 9 40
3780 62 66
3780 76 89
3800 102 107
3800 9 40
3800 28 63
3800 62 66
3800 76 89
3820 21 84
3820 9 40
3820 62 66
3820 48 102
3820 76 89
3840 21 84
3840 9 40
3840 62 66
3840 31 112
3840 76 89
3860 21 84
3860 9 40
3860 62 66
3860 48 102
3860 76 89
3880 21 84
3880 9 40
3880 28 107
3880 66 75
3880 31 112
3880 76 89
3880 88 121
3900 21 84
3900 9 40
3900 66 75
3900 62 66
3900 76 89
3920 9 40
3920 62 66
3920 76 89
3940 102 107
3940 21 84
3940 9 40
3940 28 107
3940 76 89
3940 41 51
3940 88 121
3960 102 107
3960 21 84
3960 9 40
3960 72 121
3960 76 89
3960 41 51
3960 88 121
3980 21 84
3980 9 40
3980 66 75
3980 62 66
3980 72 121
3980 76 89
3980 41 51
3980 88 121
4000 21 84
4000 9 40
4000 62 66
4000 76 89
4000 41 51
4000 88 121
4020 102 107
4020 21 84
4020 9 40
4020 62 66
4020 76 89
4020 41 51
4040 36 75
4040 102 107
4040 21 84
4040 9 40
4040 62 66
4040 76 89
4040 88 121
4060 102 107
4060 21 84
4060 9 40
4060 62 66
4060 76 89
4060 41 51
4060 88 121
4060 72 73
4080 102 107
4080 21 84
4080 9 40
4080 1 92
4080 53 92
4080 62 66
4080 76 89
4100 21 84
4100 9 40
4100 62 66
4100 76 89
4120 12 51
4120 21 84
4120 9 40
4120 62 66
4140 21 84
4140 2 78
4140 9 40
4140 62 66
4140 85 95
4140 76 89
4160 21 84
4160 2 78
4160 9 40
4160 53 92
4160 62 66
4160 76 89
4160 15 54
4180 21 84
4180 2 78
4180 9 40
4180 62 66
4180 15 54
4200 21 84
4200 9 40
4200 62 66
4200 76 89
4220 21 84
4220 9 40
4220 76 89
4220 48 75
4240 21 84
4240 9 40
4240 62 66
4240 76 89
4260 21 84
4260 9 40
4260 62 66
4260 76 89
4280 21 84
4280 9 40
4280 85 95
4280 76 89
4300 102 107
4300 21 84
4300 9 40
4300 62 66
4300 72 121
4300 85 95
4300 76 89
4320 102 107
4320 21 84
4320 9 40
4320 62 66
4320 72 121
4320 85 95
4320 76 89
4340 21 84
4340 9 40
4340 62 66
4340 72 121
4340 76 89
4360 21 84
4360 9 40
4360 62 66
4360 8 18
4360 76 89
4380 21 84
4380 9 40
4380 62 66
4380 76 89
4400 21 84
4400 9 40
4400 62 66
4400 48 102
4400 76 89
4400 28 75
4420 102 107
4420 21 84
4420 9 40
4420 62 66
4420 76 89
4440 102 107
4440 21 84
4440 9 40
4440 62 66
4440 76 89
4460 102 107
4460 21 84
4460 9 40
4460 76 89
4480 102 107
4480 21 84
4480 9 40
4480 76 89
4500 21 84
4500 9 40
4500 62 66
4500 72 121
4500 85 95
4500 76 89
4520 21 84
4520 9 40
4520 28 36
4520 28 63
4520 62 66
4520 72 121
4520 42 93
4520 76 89
4540 21 84
4540 9 40
4540 16 53
4540 28 63
4540 62 66
4540 72 121
4540 42 93
4540 76 89
4560 102 107
4560 21 84
4560 9 40
4560 28 63
4560 62 66
4560 72 121
4560 76 89
4580 102 107
4580 21 84
4580 9 40
4580 28 63
4580 62 66
4580 72 121
4580 76 89
4600 102 107
4600 21 84
4600 9 40
4600 28 63
4600 53 92
4600 62 66
4600 72 121
4600 76 89
4600 53 93
4620 102 107
4620 21 84
4620 9 40
4620 28 63
4620 53 92
4620 62 66
4620 72 121
4620 76 89
4640 102 107
4640 21 84
4640 9 40
4640 28 63
4640 53 92
4640 62 66
4640 72 121
4640 76 89
4660 21 84
4660 9 40
4660 28 63
4660 53 92
4660 76 89
4680 21 84
4680 9 40
4680 28 63
4680 62 66
4680 85 95
4680 76 89
4700 21 84
4700 9 40
4700 28 63
4700 62 66
4700 76 89
4720 21 84
4720 9 40
4720 28 63
4720 76 89
4740 21 84
4740 9 40
4740 62 66
4740 76 89
4760 21 84
4760 9 40
4760 1 92
4760 62 66
4760 76 89
4760 72 73
4780 102 107
4780 21 84
4780 9 40
4780 62 66
4780 42 53
4780 76 89
4780 72 73
4800 21 84
4800 9 40
4800 62 66
4800 76 89
4820 102 107
4820 21 84
4820 9 40
4820 1 92
4820 66 75
4820 28 63
4820 62 66
4820 76 89
4820 62 75
4840 21 84
4840 9 40
4840 66 75
4840 76 89
4840 62 75
4860 21 84
4860 9 40
4860 1 92
4860 66 75
4860 62 66
4860 8 18
4860 76 89
4880 2 78
4880 9 40
4880 66 75
4880 62 66
4880 42 93
4880 76 89
4900 21 84
4900 9 40
4900 66 75
4900 53 92
4900 62 66
4900 76 89
4900 48 107
4900 62 75
4920 21 84
4920 9 40
4920 66 75
4920 62 66
4920 76 89
4940 21 84
4940 9 40
4940 66 75
4940 62 66
4940 8 18
4940 76 89
4940 48 107
4940 62 75
4960 21 84
4960 9 40
4960 8 18
4960 76 89
4980 21 84
4980 9 40
4980 8 18
4980 76 89
4980 28 75
5000 9 40
5000 62 66
5000 8 18
5000 76 89
5020 21 84
5020 9 40
5020 62 66
5020 8 18
5020 76 89
5020 28 75
5040 21 84
5040 9 40
5040 62 66
5040 76 89
5060 21 84
5060 9 40
5060 53 92
5060 85 95
5060 76 89
5060 28 75
5080 21 84
5080 9 40
5080 28 63
5080 62 66
5080 76 89
5080 28 75
5080 72 73
5100 21 84
5100 9 40
5100 62 66
5100 76 89
5120 21 84
5120 9 40
5120 76 89
5140 21 84
5140 9 40
5140 1 92
5140 72 121
5140 76 89
5160 21 84
5160 9 40
5160 28 63
5160 62 66
5160 76 89
5160 72 73
5180 21 84
5180 9 40
5180 28 63
5180 62 66
5180 76 89
5200 21 84
5200 9 40
5200 28 63
5200 53 92
5200 76 89
5220 21 84
5220 9 40
5220 62 66
5220 76 89
5240 21 84
5240 9 40
5240 62 66
5240 76 89
5260 21 84
5260 9 40
5260 76 89
5280 21 84
5280 2 78
5280 9 40
5280 1 92
5280 53 92
5280 76 89
5300 9 40
5300 53 92
5300 76 89
5300 72 73
5320 21 84
5320 9 40
5320 76 89
5340 21 84
5340 9 40
5340 72 121
5340 76 89
5360 9 40
5360 53 92
5360 62 66
5360 42 93
5360 76 89
5360 88 121
5360 53 93
5380 21 84
5380 9 40
5380 53 92
5380 62 66
5380 42 93
5380 76 89
5380 53 93
5400 21 84
5400 9 40
5400 28 63
5400 42 93
5400 76 89
5400 88 121
5400 53 93
5420 102 107
5420 21 84
5420 9 40
5420 53 92
5420 42 93
5420 76 89
5420 53 93
5440 21 84
5440 9 40
5440 28 63
5440 53 92
5440 62 66
5440 42 93
5440 76 89
5460 21 84
5460 9 40
5460 28 63
5460 62 66
5460 40 101
5460 76 89
5480 21 84
5480 9 40
5480 28 63
5480 76 89
5500 21 84
5500 9 40
5500 28 63
5500 62 66
5500 40 101
5500 76 89
5520 21 84
5520 9 40
5520 62 66
5520 72 121
5520 76 89
5540 21 84
5540 28 66
5540 28 63
5540 53 92
5540 62 66
5540 72 121
5540 76 89
5540 88 121
5540 15 54
5560 72 88
5560 21 84
5560 2 78
5560 9 40
5560 72 121
5560 40 101
5560 76 89
5560 88 121
5580 21 84
5580 2 78
5580 9 40
5580 28 63
5580 53 92
5580 62 66
5580 72 121
5580 40 101
5580 76 89
5580 88 121
5580 53 93
5600 21 84
5600 9 40
5600 53 92
5600 62 66
5600 72 121
5600 40 101
5600 76 89
5600 88 121
5600 72 73
5620 21 84
5620 9 40
5620 53 92
5620 62 66
5620 72 121
5620 76 89
5620 72 73
5640 21 84
5640 9 40
5640 53 92
5640 62 66
5640 40 101
5640 76 89
5640 88 121
5660 21 84
5660 9 40
5660 62 66
5660 72 121
5660 48 102
5660 40 101
5660 76 89
5680 21 84
5680 9 40
5680 53 92
5680 62 66
